Ur videos are really informative dada,"[2, 2, 2, 2, 2, 1]"
One of the most wonderful sweetest and melodious voice which unfortunately today has gone to sleep for ever,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Mera dear kk sir,"[1, 2, 2, 2]"
प्रयागराज में भी ऐसा हो रहा है प्लीज अपनी टीम भेजिये भाई मैंने अपनी आँखों से देखा है एक कार आती है बच्चे कार से उतारे जाते हैं दिन भर भीख माँगते हैं फिर शाम में कार आती है बच्चों को ले जाती है।,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90,[2]
Thank You Dhruv Bhaiya to dont pass the disturbing information becoz you know ki aapki videos jyada trr hum Bacche younsters/New Generation hi dekhate hai and thank you to tell us a new information becoz es chiz ki trf dhyaan jana thoda mushkil tha,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
This information actually helped me a lot i wrote this as a passage topic in my exam previously too and i got the best marks,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
From bangladesh Malaysia,"[2, 2, 2]"
result agaya,"[2, 1]"
Such an amazing video After long time Thanks a lot Unique topic nice view,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
I am from Kanpur and the terms Jhakarkatti and Yashoda Nagar sound so relatable by the way very nice and informative content yet again as always,"[2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Who is listening in Feb 2025,"[2, 2, 2, 2, 2, 2]"
KK A TRUE MESMERIZER,"[2, 2, 2, 2]"
Thank you again for this much needed topic dear brother This made me realize how ignorant I was and that I could actually help them in some way as a citizen Protecting our own families working efficiently and paying taxes are not enough to improve our country You are my inspiration,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Kk sir hamesha yad rakegee duiyaa,"[2, 2, 1, 1, 1, 1]"
Beautiful collection of a great singer thanks,"[2, 2, 2, 2, 2, 2, 2]"
Haan tu hain,"[1, 1, 1]"
Thanks for spreading awareness,"[2, 2, 2, 2]"
This video is truly an eyeopener regarding the situation of beggars around us Yakeen nahi hota log itni had tak ja sakte hain Problem kaafi serious hai aur iska solution large scale pe government level se aana chahiye Thanks for also highlighting ki sarkar basic level ka kaam bhi nahi kar rahi is issue ko tackle karne ke liye,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]"
My best and favorite singer,"[2, 2, 2, 2, 2]"
Dil ibaddat uff kk you are rocking,"[1, 1, 1, 2, 2, 2, 2]"
Very nice song,"[2, 2, 2]"
भैया बंगाल हिंसा पर भी वीडियो बना दीजिए। Eagerly waiting,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
waaaahhh,[1]
Very beautiful topic Dhruv Rathee sir,"[2, 2, 2, 2, 2, 2]"
yeah wo to hai,"[2, 1, 1, 1]"
Nice songs,"[2, 2]"
I am listening this song from childhood,"[2, 2, 2, 2, 2, 2, 2]"
अज़ीब है ये दुनिया ऐसे क्राइम सुनकर दिल दहल जाता है,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Dhruv bhai apka content ka level hi alag rhta hai,"[2, 1, 1, 2, 1, 2, 1, 1, 1, 1]"
so all the subjects would be covered,"[2, 2, 2, 2, 2, 2, 2]"
Mane Hamesha Suna tha har ek beggar ke piche koi ek head hota hai But Dhruv Rathee make excellent Topic,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2]"
My favourite song tujhe sochta hoon me Sam sovab,"[2, 2, 2, 1, 1, 1, 1, 3, 3]"
Please make a video on Journalist mafia how bigger powers of government affect journalism and media,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
बदल न जाना तुम दुनिया की तरह मेरा आखिरी यकीन तुम हो salute to DHRUV RATHI SIR,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
Nice song more options of song like this,"[2, 2, 2, 2, 2, 2, 2, 2]"
bhai kya hi AI video banaya hai like real,"[1, 1, 1, 2, 2, 1, 1, 2, 2]"
not kumud maams,"[2, 2, 2]"
Knowledge Full video,"[2, 2, 2]"
oh nice,"[2, 2]"
Tum ho Mera pyaar my favourite song,"[1, 1, 1, 1, 2, 2, 2]"
lol true,"[2, 2]"
Woooooooooooowwwwww What A Lovely Songs Thank You So Much,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
Ek hi dil ha kitne baar jitoge dhruv bhai,"[1, 1, 1, 1, 1, 1, 1, 2, 1]"
beete lamhein,"[1, 1]"
Private schools and hospitals ka bhi video bnao sir ji,"[2, 2, 2, 2, 1, 1, 2, 1, 2, 1]"
Thanks for knowledge,"[2, 2, 2]"
What a song wonderful,"[2, 2, 2, 2]"
thats great,"[2, 2]"
Im 16 and I Watch Your Every Video and It is Very Informative Keep it Up,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
in contact with anyone,"[2, 2, 2, 2]"
it just glitched,"[2, 2, 2]"
Sometimes I wonder what will happen to this country everywhere I look something wrong is happening It makes me feel sad and helpless at times,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
So touched your voice sir,"[2, 2, 2, 2, 2]"
last week of june i think,"[2, 2, 2, 2, 2, 2]"
Nice bro very helpful information,"[2, 2, 2, 2, 2]"
Finally someone talked about this topic in such detail,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
Nice playlist,"[2, 2]"
school wale itna kharcha nahi karte baar baar,"[2, 1, 1, 1, 1, 1, 1, 1]"
how was your result,"[2, 2, 2, 2]"
after 12th,"[2, 2]"
Nice,[2]
The solutions which have been discussed at the end of this video are too good,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
i was actually doing chem,"[2, 2, 2, 2, 2]"
My favourite kk singer,"[2, 2, 2, 2]"
Who is listening in Nov 2024,"[2, 2, 2, 2, 2, 2]"
Love you kk sir miss you so much,"[2, 2, 2, 2, 2, 2, 2, 2]"
Watching from Sindh Pakistan Also an independent member of Provincial Assembly of Sindh Liked your opinion I raise my voice in our Sindh Assembly Soon I will present a Bill Against Beggar Mafia`s,"[2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Good information,"[2, 2]"
Miss you KK sir,"[2, 2, 2, 2]"
Thank you for your excellent work,"[2, 2, 2, 2, 2, 2]"
Miss you kk sir,"[2, 2, 2, 2]"
Thanks for raising this issue,"[2, 2, 2, 2, 2]"
Kanha kanha se dhund ke late hai ayse video Dhruv Sir Nanam hai aapke charnon ko,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1]"
for non mwd and med,"[2, 2, 2, 2, 2]"
I love you my love,"[2, 2, 2, 2, 2]"
im doubtful about q25 i had marked b,"[2, 2, 2, 2, 2, 2, 2, 2]"
at the end its not only about watching the video and later forgetting the issue the real deed starts with a change we need to change it depends on us only we can make our country better but lets also consider solving this issue as citizens united we stand,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Good work by you and good collection of information and analysis Thanks From sanjay srivastava,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Evergreen hit,"[2, 2]"
How can people Be So Menace Its So Disappointing and sad at the same time,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Mood ka 12 baja dia KKs voice hurts,"[2, 1, 2, 1, 1, 2, 2, 2]"
Main Andhra Pradesh se hoon yahan bhi aise hi haal hain par hum sirf ignore karte ja rahe hain Dhruv bhai sach dikhane ke liye dhanyavaad,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]"
Grate topic u have ever raised sir,"[2, 2, 2, 2, 2, 2, 2]"
I am not your supporter but this is a eye opener video for our society Good topic good job done by you,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Next Topic West Bengals current situation,"[2, 2, 2, 1, 2, 2]"
Who listening today this song 23September 2024,"[2, 2, 2, 2, 2, 2, 2]"
hey,[2]
Ek time tha jab hum koi ek popular Tv serial ke liye ek haftah tak wait kortethe ab Dhruv rathee ke video ke liye waisa he halat ho geya hain Great work Dhruv,"[1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]"
kumud maam had posted the msg so i was confused,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3 October at 1 30AM from Dhaka Bangladesh,"[2, 2, 2, 2, 2, 2, 2, 2]"
Apki video kafi new information deti hai bhaiya crazy youtube per aise bhi youtuber hai,"[1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1]"
i meant aap krke kyu bol rhe ho,"[2, 2, 1, 1, 1, 1, 1, 1]"
sorry,[2]
Mai kanpur ka hi hu mujhe ye khabar nhi sunne ko mili Thanks Dhruv,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]"
I cant believe India is still like this Really THank Dhruv Rathee keeping us updated about whats going on in India even Globally,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
सुरेश माँझी की कहानी सुनकर दिल ही दहल गया कि मेरे कानपुर में इतने बुरे और कुकर्मी लोग रहते हैं,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
This topic is most needed tired to watching in every red signal light lots of beggars government r blind,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
I once saw two little girls outside a vegetable marketone just a year oldbeing slapped by a woman trying to snatch coins from them When I questioned her she rudely dismissed me possibly because of political backing It was heartbreaking Ive also seen in places like Shirdi that if you give money to one beggar many others crowd around you making it very uncomfortable Watching your video helped me understand these situations betterthank you so much for shedding light on this,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Thanks for such a bold information,"[2, 2, 2, 2, 2, 2]"
Our normal days is dream of many people This shows how privileged we are,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
hows your life going on,"[2, 2, 2, 2, 2]"
In harmony I pour my emotions deep,"[2, 2, 2, 2, 2, 2, 2]"
Very Appreciating Same Mafia Model works in pak as well,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
96 5 for 5,"[2, 2, 2, 2]"
96 5,"[2, 2]"
Dear Dhruv brother you have a very big heart,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
No difference between live song and studio racording no difference,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
its true just realized two beggars near my college have identical damages on their hands and face their fingers were broken Hats off,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Indian and Pakistan k beggers ki kafi bate similar hai Mr Dhurav ki Investigation perfect hai,"[2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1]"
yeah i know im also doubtful abt 2,"[2, 2, 2, 2, 2, 2, 2, 2]"
One of favourite singer,"[2, 2, 2, 2]"
Main 12th science pcmb student hu mai kitni bhi busy rahu par aapki video dekh kar mai click Kar hi deti hu You are great,"[1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2]"
Just awesome,"[2, 2]"
Thank you Dhruv God bless you,"[2, 2, 2, 2, 2, 2]"
listening in 2024 october 1/2 regularly,"[2, 2, 2, 2, 3, 2]"
And let my songs your heart sway,"[2, 2, 2, 2, 2, 2, 2]"
Your videos are way better and educational than Watching baseless reels on instagram and YouTube,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Anyone in September,"[2, 2, 2]"
Amazing singer heart touching songs all which he sang,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
and of 6,"[2, 2, 2]"
Lsning in dec 2024 and still touches my heart it melts everything,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Bollywood best singer kk couse kk song It is all about love and it is meaningful uff Its touches the heart,"[2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2]"
Who is listening January 2025,"[2, 2, 2, 2, 2]"
i thought you will first write this and something else,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
In a country well governed poverty is something to be ashamed of In a country badly governed wealth is something to be ashamed of Confucius,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Im working in South Korea for past one month and I wish similar thing happens in our country,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Outstanding kk sir,"[2, 2, 2]"
Thank you man you are atleast one try to cleaning India god bless you stay blessed always,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
He is the person who is raising the real issues of India and world Hats off you young man,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
किती दुरदृष्टी म्हणावं सर जय महाराष्ट्र,"[0, 0, 0, 0, 0, 0]"
My new songs born of soul and fire,"[2, 2, 2, 2, 2, 2, 2, 2]"
क्या मेरा प्यारा देश भारत की बात हो रही है रूह झकझोर देने वाली बात है,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
shashi maams link is there,"[2, 2, 2, 2, 2]"
Intro is just shocked me I feel Proud that i Follow a genuine person,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Its March 2025 midnight,"[2, 2, 2, 2]"
aapke kuch farewell jaise kuch hoga,"[1, 1, 2, 1, 1, 1]"
hey can you please tell if we did anything interesting today at school,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Duniya main kya kya chal raha hai Kaye bar dekh k dill dehal jata hai,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Nice song,"[2, 2]"
kabristan,[1]
Great Explained Sir,"[2, 2, 2]"
मुझे वीडियो देखकर बहुत आनंद आया। मैं आपके सभी वीडियो देखता हूं आपके वीडियो देखने से बहुत सी बातें सीखने को मिलती हैं।,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
oh,[2]
Miss you KK Sir your voice will always be in our hearts,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Dhruv your ability to break down complex topics so clearly and factually is amazing Your content is so informative and thoughtprovoking and its clear you put in so much effort to make sure we stay informed Keep up the great work youre truly making a difference,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Superb singers is kk miss u,"[2, 2, 2, 2, 2, 2]"
I love you K K Sar OutStanding Singing + Music +Lovely TQ Show Much,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2]"
Bahut Miss kar ta hai sir apko,"[1, 2, 1, 1, 1, 2, 1]"
han,[1]
Dhruv Rathee is the definition of how a content should be on YouTube No reviews no illogical stunts,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Very nice song,"[2, 2, 2]"
bad,[2]
labon ko,"[1, 1]"
you are my favourite singer,"[2, 2, 2, 2, 2]"
Aysa karna bahut bura hai aysa kise ke shath na ho,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
आप एक रियल हीरो हो जो सच बोलने ओर दिखाने की हिम्मत रखता है भारत का दुर्भाग्य है आप जैसा व्यक्ति भारत का शिक्षा मंत्री होना चाहिए।,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simple step is give them food instead of money From today i will try to give them food item available there,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
I love this song,"[2, 2, 2, 2]"
um ok then,"[2, 2, 2]"
Who is listening in December 2024,"[2, 2, 2, 2, 2, 2]"
So nice song,"[2, 2, 2]"
हम सब को जागरूक होना होगा। ताकि देश को आगे ले जाया जाए आप सब कि जरुरत होगी इसमे हिंदु और मुसलमान सिखों ईसाई सभी भारतीय लोगो का योगदान चाहिए हम सब भारतीय हैं और मिलकर एक नया भारत बनाते हैं आइए हम सब शुरूआत करें,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Miss u a lot KK Sir Aapki voice me ek energy hoti hai,"[2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 1]"
I am 17 years old and I watch your videos I get to learn a lot from your videos and it helps me in my studies and I get to think about what is going on in our country and we get to know about it Thank you,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
I am shocked to find out the story shared in the start of the video How csn someone be so inhuman,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
And one more thing to remember: if a beggar takes you somewhere saying that his family stays there dont go Avoid it as it could be a trap for the peoples So be careful And thank you dhruv sir for giving us importance us Jai hind Jai bharat,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1]"
My favorite songs,"[2, 2, 2]"
comment,labels
Thank you Dhruv its one of outstanding and informative video on Beggar Mafia I really appreciate your efforts for addressing such an highly sensitive issues,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
ध्रुव राठी आपने बहुत सुंदर और बढ़िया episode बनाया है,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
All time my favourite song jaan,"[2, 2, 2, 2, 2, 1]"
yeah,[2]
you will leave school right,"[2, 2, 2, 2, 2]"
bas aadat hai,"[1, 1, 1]"
nvm thanks,"[2, 2]"
We want a video on the private school mafia Its high time you step in and spread awareness Great job Dhruv,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
This video hits hard Its painful to see how poverty is often manipulated for profit Thank you Dhruv for speaking about what most choose to ignore This needs national attention,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
oh nice,"[2, 2]"
Suresh story is so heartbreaking How can a human do that to other human beings Mankind is so cruel,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Great The worst social issue lets take the action to contour the mafia,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Mujhe khusi hai koi desh se bahar rahkar bhi desh ke baare me sochta hai aur logo ko jagruk aur unite karta hai Respect to you,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2]"
Jai guru great master antarik pranam all your efforts are really worth it happy new year boss love from Assam,"[1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]"
Dhruv we need 100000 more like u,"[2, 2, 2, 2, 2, 2, 2]"
thanks,[2]
Loves the songs of kk,"[2, 2, 2, 2, 2]"
sorry i fell asleep just remembered,"[2, 2, 2, 2, 2, 2]"
I was noticing this problem for a long time but I did not get any information about it You raised this issue It is really a big problem Thanks Dhruv Rathi,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
aap to non medical loge na,"[1, 1, 2, 2, 1, 1]"
Miss you kk,"[2, 2, 2]"
pyaar ke pal,"[1, 1, 1]"
Fantastic,[2]
I miss you kk sir,"[2, 2, 2, 2, 2]"
Awesome,[2]
main abhi bhi muskan rashika ke saath kabhi kabhi aap bolti hoon,"[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
Who is listening this song April 2025,"[2, 2, 2, 2, 2, 2, 2]"
Bhai apki knowledge aur har topics diya gaya jaankari anoka aur 1000% sanchai hai apki sewa desh ko badlay,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]"
can i tell you by tonight,"[2, 2, 2, 2, 2, 2]"
He is the person who is raising the real issue of india Hats off to you man,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Nyc,[2]
Love from Jaipur Rajasthan,"[2, 2, 1, 1]"
O time he best tha jisme k k aur imraan Hashmi ji ne apni alag pehchaan bnayi aaj bhi inse badhkar koi nhi,"[3, 2, 1, 2, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Kk n emran chartbuster duo of the bollywood,"[2, 2, 2, 2, 2, 2, 2, 2]"
i really thankful to this channel without adds i listened all songs of kk sir,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
This is harsh reality of our country,"[2, 2, 2, 2, 2, 2, 2]"
Dhruv please continue this series Youre the only one who can do it,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
He is not only making videos but also try to give solution great work,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
saanso ko,"[1, 1]"
Youth needs to be aware of JEE COACHING MAFIA And you are the right person and bold enough to do that,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
hmm,[2]
26 September 2024 from Bangladesh,"[2, 2, 2, 2, 2]"
Who is listening in Nov 2024,"[2, 2, 2, 2, 2, 2]"
Dhruv is on the way to change todays genration Hats off to you,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Im so proud of you dhruv Keep it up love from burundi,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]"
Educational video,"[2, 2]"
Dhruuv hai to shayad iss desh ka kuch ho sakta hai varna yanha to har koi hm sabhi ko gummrah kar rahe hai Salute u brother,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]"
Who is listening in November 2024,"[2, 2, 2, 2, 2, 2]"
A symphony my spirits secrets keep,"[2, 2, 2, 2, 2, 2]"
appreciate this video good job Mr rathee,"[2, 2, 2, 2, 2, 2, 2]"
Every weekend I came here,"[2, 2, 2, 2, 2]"
Haan tu hain,"[1, 1, 1]"
Missing Tu Jo Mila,"[2, 1, 1, 1]"
All is well with awesome,"[2, 2, 2, 2, 2]"
k ill try,"[2, 2, 2]"
Listening in April 2025,"[2, 2, 2, 2]"
hope its fine,"[2, 2, 2]"
Great dhruv great going,"[2, 2, 2, 2]"
hello,[2]
छत्तीसगढ़ से ध्रुराठी sir आपको जय जोहार,"[0, 0, 0, 2, 0, 0, 0]"
Excellent journalism i have seen this beggar mafia business in Hyderabad Big issue needs to be addressed by Govt /NGOs,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
सच्चे देश भक्त ध्रुव राठी हैँ जो बरोबर मुद्दे की बात करते हैँ देश की बहुत चिंता ध्रुव भाई को,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Fan of KK sir,"[2, 2, 2, 2]"
oh no just aise hi,"[2, 2, 2, 1, 1]"
How many are listening on 6 sep Your songs are like heaven to us,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
not decided yet,"[2, 2, 2]"
Marne ki akhri sans tak sunsakti hu iya sare gana,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Ekdom jabardast love you,"[1, 1, 2, 2]"
Love you kk song,"[2, 2, 2, 2]"
Beautiful great super songs IMy favorite best of singer and this songs,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Kk forever,"[2, 2]"
