So much things There will be no place to keep this at house,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
sopar,[3]
உன்மையான உழைப்பு என்றால் கட்டுபாடு இருக்கும் கொள்ளையடித்தபணத்தில் சீர்வரிசை தன்மகள்வாழ வாழ்க வளமுடன்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Kollai THIRUTTU PanAm,"[1, 1, 1]"
Maikkal panam,"[1, 1]"
The rich get richer the poor get poorer,"[2, 2, 2, 2, 2, 2, 2, 2]"
This song for sure will touch 200M views,"[2, 2, 2, 2, 2, 2, 2, 2]"
Tommorrow celebrations 60M Enna Nanba ready aa,"[2, 2, 2, 1, 1, 2, 1]"
ALHAMDULLAH மனசுக்கு பிடித்த வாழ்க்கை எனக்கு அமைந்துள்ளது அதுவே ஒரு சந்தோசம்,"[2, 0, 0, 0, 0, 0, 0, 0, 0]"
Evan appan veettu panam,"[1, 1, 1, 1]"
அடித்த கொள்ளை அப்பட்டமாக தெரிகிறது,"[0, 0, 0, 0]"
Anyone in April 2025,"[2, 2, 2, 2]"
What is the use of large size brass utensils,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
My day is starting from vaathi coming and ending in vaathi coming,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
வயிறு எறிஞ்சி சொல்றேன் இதெல்லாம் நல்லதுக்கு இல்லை,"[0, 0, 0, 0, 0, 0]"
Super fayas anna,"[2, 2, 1]"
Neenga entha ooru anna,"[1, 1, 1, 1]"
Yaru appa v2u kasu da,"[1, 1, 3, 1, 1]"
Vara vara unga comedy ultimate ta irukku,"[1, 1, 1, 2, 2, 1, 1]"
Kon kon is video ko 2025 mein dekh rahea hai,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3]"
Idhai parkira ezhai eliya makkal evvalavu vedhanai adaivargal migavum vedhanaiyaga ulladhu ivanga veedugalukulam income tax raid poga mattangala,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1]"
எல்லா விவசாயி யும் இப்படி இல்லயே,"[0, 0, 0, 0, 0]"
intha concept idea yaru ithu,"[1, 2, 2, 1, 1]"
Avan vettula sothanai seinga,"[1, 1, 1, 1]"
இவளையும் மண்ணுதான் தின்னும் இவ அப்பனையும் இந்தமண்ணு தான் தின்னும்,"[0, 0, 0, 0, 0, 0, 0, 0]"
Kollaikkara M L A,"[1, 3, 3, 3]"
OMG 10 LAKH Comments For Thalapathys Video Thala For A Reason,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
இவ்வளவு செலவு செய்ததை பார்த்தால் கண்டிப்பா தலைவர் உழைச்ச பணமா இருக்காது ஊழல்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Enakku padikanum nu aasaiya iruku but oru course poga kooda fees Lata mudiyatha nelamaila v8la iruka aana evlo amount epdi than evankalukulam varumo ellaikalukku Ellam kanavaaga maari poivitukerathu,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
அணைய போற விளக்கு ஆடுமாம் அது போல இருக்கு,"[0, 0, 0, 0, 0, 0, 0]"
2025,[2]
எவ்வளவு அடிச்சாரோ இப்படி செலவு செய்ய,"[0, 0, 0, 0, 0]"
ஒரு MLA வுக்கு இப்படின்னா மிச்சம் இருக்கும் MLA and MP வீட்டு கல்யாணம்,"[0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0]"
Income tax ride tha next,"[2, 2, 2, 1, 2]"
2025 இல் இப்பாடலைக் கேட்டு ரசிப்பவர்கள்,"[2, 0, 0, 0, 0]"
200 pavun nagaiku pathil naa oru arc reactor machine aaiyae senjirupan,"[2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1]"
Edhu Ellam makkal sothu,"[1, 1, 1, 1]"
Mapla kututhuvatchaven,"[1, 1]"
News channel ithu ellam govt rules padi than irrukka enna its an offence dont encourage,"[2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2]"
Aavin muraikedu senjiruparu,"[2, 1, 1]"
Ithalam income Texas pudikka mattengala,"[1, 2, 2, 1, 1]"
Dog mind voice: dai yaruna poga da 1st andha ball ha kuduga da,"[2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]"
Aioo paavam maatiketeya pangu,"[1, 1, 1, 1]"
Super,[2]
Anyone in 2025 still that vibe relax your body and let them move,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
How many times see this thalapathy Vera level giving energy,"[2, 2, 2, 2, 2, 2, 1, 2, 2, 2]"
2025 is starting with this song,"[2, 2, 2, 2, 2, 2]"
Faiyaz Riyaz and Niyaz,"[2, 2, 2, 2]"
Vathicoming = dance mode Kutty story = chill mode,"[2, 3, 2, 2, 1, 2, 3, 2, 2]"
10 March 2025,"[2, 2, 2]"
இந்திய நாட்டில் சாப்பாட்டிற்கு வழி இல்லாமல் எத்தனை விவசாயிகள் தற்கொலை செய்கொண்டபோது இந்த விவசாயிக்கு மட்டும் எப்படி இவ்வளவு பணம் எங்கியிருந்து வந்தது,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Unga channel pera mathidunga sariyaa,"[1, 2, 1, 1, 1]"
வெட்கமாகயில்லை,[0]
Nalla enda perathanu eruku,"[1, 1, 1, 1]"
CBI,[2]
I hate him for politics but i love him for what an acter he is suerbbbbbbbb,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]"
I heared the song in theater Me: onn chumma iriyedey,"[2, 2, 2, 2, 2, 2, 2, 1, 1, 3]"
Avlo paathiram vaangi kodutheengalae A3,"[1, 1, 1, 1, 3]"
VJ vishal spotted in this song,"[2, 2, 2, 2, 2, 2]"
முன்னாள் அதிமுக MLA 200 பவுன் என்ன 2000 பவுன் கூட போடலாம்,"[0, 0, 2, 2, 0, 0, 2, 0, 0, 0]"
I hate sambar movies i hate tamil,"[2, 2, 2, 2, 2, 2, 2]"
Wow,[2]
சோத்துக்கே வழி இல்லாம நிறைய பேர் இருக்காங்க அவங்களுக்கு கொடுத்து உதவுங்கள்,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
MLA va,"[2, 1]"
Tamil,[2]
Enga erunthu thirudna panam kalavule pavam poor people,"[1, 1, 1, 1, 1, 1, 2, 2]"
2 yrs passed still same energetic vibe Thats the power of anirudhvijay combo,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Lanjam Goverment panam pesuthu,"[1, 2, 1, 1]"
Bro antha bat enga vaangunathu,"[2, 1, 2, 1, 1]"
super duper,"[2, 2]"
Masterpiece,[2]
Gvnb,[3]
Sir ponuko illa mapilaiko samaika theriyuma,"[2, 1, 1, 1, 1, 1]"
அக்காஅண்ணநீங்காள்எண்ணாஉர்அடுத்தாவிடியோலபோடுங்காஉங்காலாஎங்குரோம்பாபிடிக்கும்,[0]
Sogood,[2]
Yaarellam 1 4M likes pakka vandhinga like pannunga,"[1, 2, 2, 2, 1, 1, 2, 1]"
எல்லாம் மக்களிடம் கொள்ளை அடிக்கப்பட்ட பணம் மக்களுக்கு செய்ய வேண்டிய நலதிட்டங்களை அவர்களின் குடும்ப முன்னேற்றத்திற்காக மக்களுக்கு கொடுக்காமல் அவர்களின் வங்கி கணக்கில் போட்டு கொண்டனர் 200 பவுன் என்ன 1000 பவுன் கூட போடுவாங்க துரோகிகள்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
Sir: உன் வாழ்க்கை லட்சியம் என்ன Doctor Engineer Lawyer லாம் பழசு கண்ணா,"[2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0]"
யார் பணத்தை யாருக்கும் நிறைய போட்டு அனுப்புவது இவன் ஒரு விவசாயி விவசாயி எப்படி இருக்காங்க எல்லாரும் பார்த்துக்கோங்க மக்களே நம்ம நாட்டில் உள்ள விவசாய கிட்ட தான் எல்லா பணம் இருக்குது அரசியல்வியாதிகள் இருக்கிறார்கள் எல்லாம் அவங்க ரொம்ப கஷ்டப்படுறாங்க மக்களே இனி யாராவது இருந்தால் கொடுத்து உதவுங்கள்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Anna,[1]
Lets be practical Is she going to keep shop How on earth she can use all these,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Anyone in 2025,"[2, 2, 2]"
Hi,[2]
பகுமானப்பறவை பறந்து பறந்து முட்ட போடுமாம் என்ன ஆகும்,"[0, 0, 0, 0, 0, 0, 0]"
Nxt month public exam but vibing for this master piece song,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Intha vedio varathachanai thoodum vithamaga ullathu,"[1, 2, 1, 1, 1, 1]"
இது என்ன பெருமா இருக்கு அந்தாளு சொந்த உழைப்பில் இவ்வளவு செய்து இருந்தால் பெரும படலம் எல்லாம் ஊழல் வந்த காசு தன,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
நீங்க யாரு சொல்லுங்க உங்க சொந்த ஊர் எது உங்க அப்பா பெயர் என்ன,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Full on energy can stop watching it again n again from the past 4 years Huge respect for anirudh and THE MASTER,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
thalapathy Vijay i love,"[2, 2, 2, 2]"
Puthiyathalaimurai supporting dowry awesome,"[1, 2, 2, 2]"
இத்தனை பொருட்கள் வைக்க தனி godown தேவை இதுவெல்லாம் incometax dept கண்ணுக்கு தெரியாதா,"[0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0]"
Appu reddy,"[1, 1]"
I am watching this video 11: 50 night,"[2, 2, 2, 2, 2, 2, 2, 2]"
I came to check this song after yesterdays episode of Mehndi hai rachne wali serial on Star Plus Sai Ketan Rao is telugu and did justice to this masterpiece,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Songs,[2]
Did anyone notice that theyre wearing different colored shoes,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
சிறிய அளவில் குந்துமணிதங்கம் இல்லாமல் வெறும் மஞ்சள் கயிறு கட்டிக்கொண்டு பெண்கள் வாழ்கின்றனர் இதுமாதிரியானவிளம்பரம்வேண்டாம்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
இந்த திருமணத்தையே வெறுக்கிறேன்,"[0, 0, 0]"
Makkal panam,"[1, 1]"
எப்படியும் 3மாசம்தா அதுக்கு எதுக்கு இப்படி,"[0, 0, 0, 0, 0]"
Eathuku ivalavu vessels,"[1, 1, 2]"
DRS not out,"[2, 2, 2]"
Yes,[2]
Super,[2]
JD is the culprit He is the one making me to come back and watch this everytime,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Shop vekka pokurarkalo,"[2, 1, 1]"
Mothalla Ivanga veetla income tax raid pongada,"[1, 1, 1, 2, 2, 2, 1]"
Dogissocute,[2]
Bro na poren,"[2, 1, 1]"
Bro anda naaiku ball tandal enna bro,"[2, 1, 1, 2, 1, 1, 2]"
Covid season,"[2, 2]"
ஏழை மக்கள் வரதட்சணை வாங்கினால் குற்றம் இது எப்படி நடவடிக்கை எடுக்க வில்லை இந்த நாட்டில் அரசியல் வாதி கு தனி சட்டம் மா,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Alright it looks like I dont need to eat breakfast instead I could this energetic song,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Nanba keeperah batting adavidama fancy store anupitinga anyways Super nanba,"[1, 1, 2, 1, 2, 2, 1, 2, 2, 1]"
இந்த பொருட்களை ஒவ்வொன்றா பார்க்கவே பல மாதங்கள் ஆகும் போல அதற்குள் கல்யாண ஜோடிக்கு குழந்தையே பிறந்திடும் போல,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
VIBE=100% DANCE=100% UNDERSTAND=0 MASTER,"[2, 2, 2, 2]"
I Told You GUYS We Can 200 M View On This Video And We Did It Just Little And Its Done,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Ellaam makkal panam Intha seervarisa kooda kada shop ownerah Adichu meratti freeyaa vaankiruppaanka,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1]"
5,[2]
1M comments,"[2, 2]"
Congratulations Sony music south for 1m comment,"[2, 2, 2, 2, 2, 2, 2]"
Bro so cute,"[2, 2, 2]"
அடுத்த வேளை சாப்பாட்டுக்கு கூட கஷ்டப்படரவங்க நிறையப் பேர் இருக்கின்றனர் ஏன் இவ்வளவு ஆடம்பரம்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Master Teaser 68M+ Views atha ellarum 70M+ views varavaipomFirst 70M+ views teaser in Kollywood,"[2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2]"
AIMDK and DMK only one jobs how to sold out tamil nadu வாக்களிக்கும் மக்கள் முட்டாளாக இருக்கிறவரை இப்படிப்பட்ட கல்யாணம் நடந்து கொண்டே இருக்கும் தலையெழுத்து,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
எத்தனையோ பேருடைய வயிற்றில் அடித்த காசோ பிள்ளைகளுக்கு சீர் சேர்க்கவில்லை பெரும் பாவத்தை சேர்க்கிறார்கள் பிள்ளைகள் பாவம்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
X mla vetla ivlona current mla vetla income tax ingellam poga matanga,"[2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1]"
Nanu mathurai makkal panam,"[1, 1, 1, 1]"
நம்ம பணம் எப்டி ஜொலிக்குதுன்னு பாருங்க மக்களே,"[0, 0, 0, 0, 0, 0]"
MLA sir kkuu this is nothing,"[2, 2, 1, 2, 2, 2]"
Dog so cute,"[2, 2, 2]"
MLA VAAA APOO OK,"[2, 1, 1, 2]"
இதில் இருந்து தெரிந்து கொள்ளாம் ஒரு எம் எல் எ 5 வருடத்தில் எவ்வளவு ஆட்டைய போட்டு இருப்பாருனு,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
This is the real craze of thalapathy Vijay not just in South but all over india,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Hrithik and ranbir nepotism is nothing They nailed through their acting,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Yes,[2]
ரியாஸ் தம்பி எமத்தீட்டங்கலே,"[0, 0, 0]"
Panakaranunga epdi easy ah paniruthinga etha pathuthan middleclass la asai patu varathatchanai kodaimani onu varuthu,"[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]"
Na YouTube varathe ungalukatha bro unga videos kaga,"[1, 2, 1, 1, 2, 1, 2, 1]"
Masha heroine,"[3, 2]"
Income tax ipo engadaa irukengaa,"[1, 1, 1, 1, 1]"
Future CM Thalapathy,"[2, 2, 2]"
etho ennala mudinja oru dislike,"[1, 1, 1, 1, 2]"
2025 srilanka,"[2, 2]"
போங்கடா,[0]
Funny videos,"[2, 2]"
இன்னபொன்னுக்கு நா ரெடி,"[0, 0, 0]"
Corruption,[2]
Thevai thaan naatukku Oru logic kuuda illai ivalooo paathirathila antha ponnu samaikkava poothu,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]"
கொள்ளை அடுச்சது அம்புட்டும் இங்கதா இருக்கு,"[0, 0, 0, 0, 0]"
Kastapadra kudumpangalku Kudunga Ungalku puniyama pogum,"[1, 1, 1, 1, 1, 1]"
Views : 290 M Still unboring song,"[2, 3, 2, 3, 2, 2, 2]"
ஊழல் ஏமாற்று மனம் வெட்டி பகுமானம்,"[0, 0, 0, 0, 0]"
Income tax ride pongada niraiya maattum pola,"[2, 2, 2, 1, 1, 1, 1]"
இது திருமணவிழாவா இல்லை கடைதிறப்பு விழாவா,"[0, 0, 0, 0, 0]"
Sira,[1]
இவ்ளோ சீர்வரிசை கொடுத்து 100 ஏழைப் பெண்களுக்கு திருமணம் செய்து வைத்தால் அவர்களின் வாழ்க்கை சிறப்பாக அமையும்,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ithana vaaguraan paaru antha mapla avana sollanum,"[1, 1, 1, 1, 1, 1, 1]"
என்னதான் ஆடம்பரமாக செலவு செய்து திருமணம் செய்தாலும் முதலிரவில் ஒண்ணுமே இருக்கப்போவதில்லை இதுதான் உண்மை,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Swetha,[2]
முதல்ல இவங்க வீட்ல போய் ஐடி ரெய்டு நடத்துங்க தேசிய நலன் பற்றி கருத்து தெரிவிக்கிறவங்க வீட்ல லாம் அப்புறமா வச்சுக்கலாம்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Thalapathy birthday coming whistle podu,"[2, 2, 2, 2, 1]"
Our money,"[2, 2]"
2050,[2]
First Thalapathy song to reach 200million views,"[2, 2, 2, 2, 2, 2, 2]"
537 M Views,"[2, 3, 2]"
Jeyalalitha amma irunthangana ne ipdi panirula,"[2, 1, 1, 1, 1, 1]"
மாப்பிள்ளை நிலமை என்னம்மா அங்க சத்தம் பேசிக்கிட்டிருக்கறோம் மாமா,"[0, 0, 0, 0, 0, 0, 0]"
Ugly display of wealth The parents should be behind bar,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
All public money,"[2, 2, 2]"
அறுக்கத் தெரியாதவன் கையில் ஐம்பது இரண்டு கதிர் அருவா வாம் சமைக்க தெரியுமா,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Pls dont post this video somany fathers r struggling to do 1marriage pls dont post like this,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
April 2025,"[2, 2]"
Thalapathy fans were going to 200M,"[2, 2, 2, 2, 2, 2]"
Online exam vennum,"[2, 2, 1]"
வரதட்சணை வாங்குவதும் கொடுப்பதும் தவறு,"[0, 0, 0, 0]"
Vera marri Vijay anna dance steps vera level Anirudh musi rest in peace 2025 yaaru ellam indha song watch pannurega,"[1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1]"
Waiting for INDIAN TEAM VAATHI COMING Shoulder Drop step after Series Victory,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
The govt should send like this to all the brides of tamil nadu All parents want to gift their wards like this,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
T 70 confirmed vaathi coming podu,"[3, 2, 2, 2, 2, 1]"
Ethula vakaa mapla vdula Edam erukumaa,"[1, 1, 1, 1, 1, 1]"
We are not going to use this much vessels Nowadays it is a waste He could have donated for poor people wedding atleast 100 families would have been benefited,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
No umapathy no challapathy One and only THALAPATHY,"[2, 2, 2, 2, 2, 2, 2, 2]"
YES THALA TY VI JAY sIr,"[2, 2, 2, 3, 3, 2]"
The dog wants the ball,"[2, 2, 2, 2, 2]"
The point,"[2, 2]"
2 Million likes,"[2, 2, 2]"
Nalla aalu yaa nee puthiya thalaimurai innum encourage Pannu varathaxhanaiya vilanghum daa,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]"
இன்று இவனின் மகனுக்கு கல்யாணம்,"[0, 0, 0, 0]"
Peoples money somehow these MLAs and their families are not shameless,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
hi,[2]
கூடிய சீக்கிரமே இவரை வருமானவரித்துறை விருந்துக்கு அழைத்துச் செல்ல வாழ்த்துக்கள்,"[0, 0, 0, 0, 0, 0, 0, 0]"
Anyone Daily Watchers,"[2, 2, 2]"
Original move Kurchi Madhadapetti borrowed the moves from here,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
Yaravathu oru 10 rupa kettal kodukkamanasu varsthu,"[1, 1, 2, 1, 1, 1, 1]"
Itha vangamaa திருப்பி அனுப்பி இருந்த அவன் ஆம்பள,"[1, 1, 0, 0, 0, 0, 0]"
Thalapathy Vijay,"[2, 2]"
Kudunga kudunga neenga ipdi kudukranalathan ella pengalidamum mapla v2la yethirpakranga pongapa neengalum unga seerum,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]"
Box office Monster of tamil,"[2, 2, 2, 2, 2]"
Bro unga Amma kamianga bro pls,"[2, 1, 1, 1, 2, 2]"
Future CM of Tamil Nadu,"[2, 2, 2, 2, 2]"
Goosebumps when listening everytime Pure thalapathy fanism,"[2, 2, 2, 2, 2, 2, 2]"
Hi,[2]
Aniruddha bgm,"[2, 2]"
Niyas anna Fayas anna pavam riyas anne,"[2, 1, 2, 1, 1, 2, 1]"
North Indians be like : bro i dont understand a single word But cant stop myself from dancing,"[2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Itha Ella vachu oru periya kadaye nadathalam pola,"[1, 1, 1, 1, 1, 1, 1, 1]"
pomballa soku,"[1, 1]"
I m kannadiga donno the meaning of the song but enjoyed the music and steps Pakka local naati style kick,"[2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2]"
Who is here after Vaathis Cycle Entry,"[2, 2, 2, 2, 2, 2, 2]"
Day uploaded to Today,"[2, 2, 2, 2]"
பாவம் இவ்லோ காசு அவங்க கஷ்டபட்டு கல்லு ஒடச்சி கூலி வேலை செஞ்சி சேர்த்த காசுபா அது,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
My favourite song,"[2, 2, 2]"
Mla thane athane parthen,"[2, 1, 1, 1]"
இது போன்ற தகவலை ஊக்குவிக்க வேண்டாம்,"[0, 0, 0, 0, 0]"
Thalapathy kuthu da,"[2, 1, 1]"
Income tax ridelam vara matagala,"[2, 2, 1, 1, 1]"
I dont know why I watch this vedio so many times Just addict to the mass creation,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2]"
Enoru ponnu eraknu kelungo,"[1, 1, 1, 1]"
Dowry promotion ah Nice Innum child labour promotion pannunga,"[2, 2, 1, 2, 1, 2, 2, 2, 1]"
MSD 2025 ENTRY,"[2, 2, 2]"
நீங்கள் எல்லாம் வரி விதிப்பு கட்ட வில்லையா அரசு அதிகாரிகள் உங்கள் வீட்டில் சோதனைக்கு வர மாட்டாங்களா,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
500M views soon,"[2, 2, 2]"
All the vaste things,"[2, 2, 2, 2]"
Vathi coming 1million likes And total 9 1millon likes of Thalapathy in YouTube which is most by any South Indian actor,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1 year of masterpiece 3 4 millions like,"[2, 2, 2, 2, 2, 2, 2, 2]"
இல்லாத ஏழை பெண்,"[0, 0, 0]"
Nothing to wonder about the value of jewels and things its so simple its about the value of the idea and organized view its just wow,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Anyone in 2025,"[2, 2, 2]"
Op,[3]
Time to rewatch master,"[2, 2, 2, 2]"
Only NRFM Support,"[2, 3, 2]"
Our gst money Mla house,"[2, 2, 2, 2, 2]"
ITHu ellam makkal Panam,"[1, 1, 1, 1]"
2025 pera pasangala koluthungada vaathi coming,"[2, 1, 1, 1, 2, 2]"
I am addicted,"[2, 2, 2]"
Naya video dikhaiye,"[3, 2, 3]"
Anyone watching in Feb 2025 please mark the attendance,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
தொகுதி மேம்பாட்டு நிதி இருக்குனு நம்ம MLA கு இப்பதான் ஞாபகம் வருது போல,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
Thalapathy,[2]
Ma anna,"[1, 1]"
Ada pavigala oru mini pathira kadaiye iruku,"[1, 1, 1, 2, 1, 1, 1]"
I am hearing in 2025 I cant understand what is meaning but listing it feels good,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
#1 TRENDING IN SRILANKA THATS CALLED THALAPATHY,"[3, 2, 2, 2, 2, 2, 2]"
Kalyanathuku 100 per tha allowed nu soniga,"[1, 2, 1, 1, 2, 1, 1]"
I love you,"[2, 2, 2]"
Idhu vachiii oru shop vaikala kaatu poochi,"[1, 1, 1, 2, 1, 1, 1]"
உங்க வீட்ல இப்பயாவது பாம்பு வந்தது,"[0, 0, 0, 0, 0]"
மக்கள் வரி பணத்தில் தானே இப்படி ஆடம்பரம்,"[0, 0, 0, 0, 0, 0]"
Namma focus full vishal taaaao,"[1, 2, 2, 2, 3]"
Fayaz anna nega yentha oru,"[2, 1, 1, 1, 1]"
எல்லாம் கொள்ளையடிச்ச காசு,"[0, 0, 0]"
M L A தானே பொன்னுக்கு சீர்வரிசை செய்தாறு அரசாங்கத்து பணம் வேறு ஒன்றுமில்லை,"[3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
Vaathi coming all set to become 1st 300M for both thalapathy and Ani,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Vijay Annan Fans from kerala,"[2, 1, 2, 2, 2]"
அடேய் மாப்பிள்ள வாழு டா,"[0, 0, 0, 0]"
prasanth,[2]
1M comments Vaathi,"[2, 2, 2]"
எல்லாம் ஏழை யோட காசு,"[0, 0, 0, 0]"
Anna enga dog death ayidichu enaku unga doga partha enga dog nyabagam varudhu,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1]"
Cbi ethuku waste,"[2, 1, 2]"
I am physically challenged person my father was a retired office assistant my husband is a civil engineer my marriage is an arranged marriage my husband didnt claimed anything he is not physically challenged my father made me a very simple marriage with heart full of blessings Thank God you blessed me with gem like father and husband,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
இவ்வளவு பணம் இருந்தாலும் கடைசில எதுவும் கொண்டு போறது இல்லை,"[0, 0, 0, 0, 0, 0, 0, 0]"
